非洲	Afrika
Fâ-tû-khî	Huadu
Sâ-â-nàm	Shah Alam (stad)
Kit-lùng-po Koet-chi Kî-chhòng	Kuala Lumpur International Airport
Ngiu̍k-Sân	Yu Shan
Hōfu-sṳ	Hofu
Thai-yí-sân	Lantau
Starogard Gdański	Starogard Gdański
Het-tsat-tshu̍k	Nanai
Sîn-chhèu	Xin-dynastie
Strzelce Opolskie	Strzelce Opolskie
Hò-làn Tâi-thi Sat-khiet-sêm-ngî	Nederlands Nedersaksisch
Kâu-thûng	Wegverkeer
Vû-yìn	Echte vliegen
Tha̍t-mâ-thai	Dalmatië (regio)
Witwatersrand Thai-ho̍k	Universiteit van de Witwatersrand
Hò-tûng-sṳ	Hà Đông (quận)
Fûng-ngièn-sṳ	Fengyuan
Pán-khièu-khî	Banqiao
Fû-lùn-pi-ngì-sṳ	Hulunbuir
Ǹg-chiu-sṳ	Wuzhou
Fòng-sàng-kóng-sṳ	Fangchenggang
Khîm-chiu-sṳ	Qinzhou
Kui-kóng-sṳ	Guigang
Ngiu̍k-lìm-sṳ	Yulin (Guangxi)
Pak-set-sṳ	Baise (China)
Fo-chiu-sṳ	Hezhou
Hò-chhṳ̀-sṳ	Hechi
Lòi-pîn-sṳ	Laibin
Fuk-thièn-khî	Futian
Chhùng-chó-sṳ	Chongzuo
Thú-kâ-tshu̍k	Tujia (volk)
Dewetsdorp	Dewetsdorp
Sîn-kie	New Territories
Khôi-phìn-sṳ	Kaiping
Mo-yi	Handel (economie)
Saam-zi-gang	Sanzijing
Kędzierzyn-Koźle	Kędzierzyn-Koźle
Duiven	Duiven (gemeente)
Yo̍k-ho̍k	Farmacie
Fi-yòng-khî	Huiyang
Kóng-tó-yen	Hiroshima (prefectuur)
Tseu-tshu̍k	Tsou (volk)
IPhone (Thi-yit thoi)	IPhone (eerste generatie)
Ye̍t-nàm-ngî sṳ-mû	Quốc ngữ
Ólvega	Ólvega
Sîn Pâ-pí-lùn Vòng-koet	Nieuw-Babylonische Rijk
Fuk-tín-sṳ	Fuding
Fung-sân-sṳ	Fengshan
Thú-ngí-khì-ngî sṳ-mû	Turks alfabet
Kien-yòng-sṳ	Jianyang (Fujian)
Shūnan-sṳ	Shunan
Skarżysko-Kamienna	Skarżysko-Kamienna
Longás	Longás
Kô-tá-ha̍p-lû-sṳ	Kota Bharu
Sú-chiuk-khiéu-phiang	Hand-, voet- en mondziekte
Kông-phú	Spectrum
Mielec	Mielec
客家	Hakka (volk)
Téu-liuk-sṳ	Douliu
Wejherowo	Wejherowo
Pu-yî-chhu̍k	Buyi
Ngì-làn-sṳ	Yilan (stad)
Ńg-fù Sṳ̍p-liuk-koet	Periode van de Zestien Koninkrijken
Néu-yok Tû-fi-khî	New York (agglomeratie)
歷峯雧團	Compagnie Financière Richemont SA
Ng̀-tshon-sṳ	Wuchuan
Thap-lùn-ti-nò-ngî	Tarantino
Lo̍k-chhîn-sṳ	Yueqing
Eu-hói-khî	Ouhai
Mâ-kûng-sṳ	Magong
Sîn-yàng-sṳ	Xinying
Thai-pó-sṳ	Taibao
Mèu-li̍t-sṳ	Miaoli
2009-ngièn sṳ-kie yun-thung-fi	Wereldspelen 2009
Thòi-chûng-yen	Taichung (xiàn)
Chhṳ̀-hâi-sṳ	Cixi (stad)
Vû-hiu-hiông	Wuqiu
Thai-lû-kok Koet-kâ Kûng-yèn	Nationaal park Taroko
Phìn-fông Kûng-lî	Vierkante kilometer
Khì-sân-tsṳ́n	Cishan (Kaohsiung)
Hak-kâ Thien-sṳ-thòi	Hakka TV
Fâ-lièn-sṳ	Hualien
Shuì-ôn-sṳ	Rui'an
Fung-fa-sṳ	Fenghua
Phìn-tûng-sṳ	Pingtung
Thòi-tûng-sṳ	Taitung (stad)
Ya̍p Â-lòi	Yap Ah Loy
Thòi-pet Tshia̍p-yun	Metro van Taipei
Chhòn-yùng Hòng-khûng	EVA Air
Kôn-yîm	Guanyin
Nàm-thèu-sṳ	Nantou (stad)
Thòi-vân nàm-tó ngî-ngièn	Formosaanse talen
Lìm-pâ Se-pâu	Lymfocyt
Phài-vân-ngî	Paiwaans
Thai-ngâ-ngî	Atayal
Thò-yèn-sṳ	Taoyuan (stad)
Lû-khái-tshu̍k	Rukai (volk)
Tseu-ngî	Tsou (taal)
Pî-nàm-ngî	Pyuma
Soi-ha-ngî	Saisiyat
Hak-kâ thú-lèu	Tulou
Kô-sîn-shì	Diku
Jarosław	Jarosław
Tûng-khî (Hiông-kóng)	Eastern District
Â-chû Thien-sṳ Yû-han Kûng-sṳ̂ (Hiông-kóng)	Asia Television Limited
Ostrowiec Świętokrzyski	Ostrowiec Świętokrzyski
Tshiâ-tshu̍k	She (volk)
Sîn-kâ-po Koet-li̍p Thai-ho̍k	Nationale Universiteit van Singapore
Sên-sán	Productie
Chojnice	Chojnice
Bronckhorst	Bronckhorst
Thi-kip-sṳ	Stadsprefectuur
Mine-sṳ	Mine (Yamaguchi)
Mì-fûn-ho̍k	Differentiaal
Tûng-hiông-tshu̍k	Dongxiang
Lâ-fú-tshu̍k	Lahu
Włodawa	Włodawa
Starachowice	Starachowice
Stalowa Wola	Stalowa Wola
Chat-ho̍k Pok-sṳ	Doctor of Philosophy
Lì-tó-khî	Islands District
Ermelo	Ermelo (gemeente)
Thông-phûng	Bijen en hommels
Tshûng-shîn-yen	Okinawa (prefectuur)
Tshòng-lo̍k-sṳ	Changle
Sâm-súi-khî	Sanshui
Nàm-thin-sṳ	Nam Định (stad)
Końskie	Końskie
Luceni	Luceni
Fà-khièu	Overzeese Chinezen
Tshṳ-tshṳ-chû	Autonome prefectuur
Medway	Medway (Engeland)
Pó-ôn-khî	Bao'an
Pet-liù-sṳ	Beiliu
Nysa, Pô-làn	Nysa (Polen)
Belver de Cinca	Belver de Cinca
Culemborg	Culemborg
Kôan-tan-sṳ	Kuantan
Sokółka	Sokółka
Hikari-sṳ	Hikari
Krosno	Krosno
Kûng-lî	Kilometer
Almarza	Almarza
Aldealices	Aldealices
Aldealafuente	Aldealafuente
Alentisque	Alentisque
Adradas	Adradas
Alconaba	Alconaba
Abejar	Abejar
Aldealpozo	Aldealpozo
Alcubilla de las Peñas	Alcubilla de las Peñas
Aldealseñor	Aldealseñor
Alcubilla de Avellaneda	Alcubilla de Avellaneda
Covaleda	Covaleda
Almazul	Almazul
Arcos de Jalón	Arcos de Jalón
Aldehuela de Periáñez	Aldehuela de Periáñez
Almenar de Soria	Almenar de Soria
Vinuesa	Vinuesa
Duruelo de la Sierra	Duruelo de la Sierra
San Leonardo de Yagüe	San Leonardo de Yagüe
Vú-Chû	Wu Zhou-dynastie
Shâu-sân-sṳ	Shaoshan
梅縣話	Meixianhua
Tai-tshu̍k	Dai (volk)
Mùn-pâ-tshu̍k	Monpa
Kudamatsu-sṳ	Kudamatsu
Kiong-tshu̍k	Qiang
Afrikaner-ngìn	Afrikaners
Sâ-thèu-kok	Sha Tau Kok
Yîn-koet-ngìn	Britten (volk)
Ngá-tshu̍k	Wa (volk)
Brummen	Brummen (gemeente)
Kûng-yîn	Hectometer
Fû-yûng-sṳ	Seremban
Jasło	Jasło
Bielsk Podlaski	Bielsk Podlaski
Beuningen	Beuningen (Gelderland)
Thú-tshu̍k	Tu (volk)
Kîn-mí	Gigameter
Sîn-lòng	Bruidegom
Pân-kap	Gespikkelde duif
Súi-tshu̍k	Shui
Nyet-láu-tshu̍k	Gelao
Li̍t-siuk-tshu̍k	Lisu
Vì-kî Pak-khô Ngî-ngièn Lie̍t-péu	Lijst van Wikipedia's
Siên-pî-chhu̍k	Xianbei
Sanyo-Onoda-sṳ	Sanyo-Onoda
Petrusburg	Petrusburg
Billingham	Billingham
Pet-khî (Hiông-kóng)	North District (Hongkong)
Sî-sûng-pán-na̍p Thài-tshu̍k Tshṳ-tshṳ-chû	Dai autonome prefectuur Xishuangbanna
Kôn-thòng-khî	Kwun Tong District
Khwûi-tshiâng-khî	Kwai Tsing
Phù-mí-tshu̍k	Pumi (volk)
Thai-pu-khî	Tai Po District
Vòng-thai-siên-khî	Wong Tai Sin District
Pâ-thìn-khiùn	Ba Đình (Hanoi)
Bracknell Sêm-lìm	Bracknell Forest
Tomaszów Lubelski	Tomaszów Lubelski
Thiên-hò-khî	Tianhe
Hrubieszów	Hrubieszów
Druten	Druten
Nàm-hiùng-sṳ	Nanxiong
Hói-nàm-fa	Hainanhua
Sun-tet-khî	Shunde
Dębica	Dębica (stad)
Fân-nyî-khî	Panyu
Québec-ngìn Tóng	Parti Québécois
Grahamstown	Grahamstad
Cape Town Thai-ho̍k	Universiteit van Kaapstad
Sasolburg	Sasolburg
Daniele Suzuki	Daniele Suzuki
Kraśnik	Kraśnik
Dęblin	Dęblin
Radzyń Podlaski	Radzyń Podlaski
Kiú-liùng-sàng-khî	Kowloon City District
Nàm-khî (Hiông-kóng)	Southern District
Vân-chái-khî	Wan Chai
Prudnik	Prudnik
Villanueva de Sigena	Villanueva de Sigena
Stockton-on-Tees	Stockton-on-Tees (Engeland)
Bultfontein	Bultfontein
Lo̍k-mâ-chû	Lok Ma Chau
Wokingham	Wokingham (stad)
Kô-lò-sî	Kolosse
Lò-fù-khî	Luohu
Yàm-thièn-khî	Yantian
Khiâm-nàm Pu-yî-tshu̍k Mèu-tshu̍k Tshṳ-tshṳ-chû	Autonome Buyei & Miao prefectuur Qiannan
Lìm-ha Fì-tshu̍k Tshṳ-tshṳ-chû	Autonome Hui Prefectuur Linxia
Liùng-kông-khî	Longgang (district)
Middelburg, Tûng Khôi-phú-sén	Middelburg (Oost-Kaap)
Graaff-Reinet	Graaff-Reinet (stad)
Orania	Orania (Zuid-Afrika)
Yì-yâu-sṳ	Yuyao
Â-pa Chhong-chhu̍k Kiông-chhu̍k Chhṳ-chhṳ-chû	Autonome Tibetaanse & Qiang Prefectuur Ngawa
Welkom	Welkom (Vrijstaat)
Vú-mîn-yen	Arrondissement Wuming
Hoedspruit	Hoedspruit
Lìm-ôn-sṳ	Lin'an
Vryheid	Vryheid
Swellendam	Swellendam (stad)
Kwun-lò-sṳ	Miluo
Nàm-hói-khî	Nanhai
Tû-kông-yén-sṳ	Dujiangyan
Sîn-fi-khî	Xinhui
Tshiùng-fa-sṳ	Conghua
Lièn-sân Chong-chhu̍k Yâu-chhu̍k Chhṳ-chhṳ-yen	Lianshan Zhuang en Yao Autonoom Arrondissement
Lo̍k-tshông-sṳ	Lechang
Lièn-chiu-sṳ	Lianzhou
Kô-yêu-sṳ	Gaoyao
Hîn-nèn-sṳ	Xingning
Ho̍k-sân-sṳ	Heshan
Yòng-chhûn-sṳ	Yangchun
Thùng-ôn-khî	Tong'an (Fujian)
Liùng-hói-sṳ	Longhai
Sa̍k-sṳ̂-sṳ	Shishi
Mên-hêu-yen	Minhou
Lìm-siong-sṳ	Linxiang
Liù-yòng-sṳ	Liuyang (stad)
Tsàu-vú-sṳ	Shaowu
Kien-tet-sṳ	Jiande
Tshîn-hói-khî	Chenghai
Yîn-tet-sṳ	Yingde
Sṳ̍p-fong-sṳ	Shifang
Vi	Maag
Liùng-hâ	Zeekreeften
Pak-van-mí	Megameter
Chhém-hâi-sṳ	Cenxi
Ngo̍k-lùn-tshùn-tshu̍k	Oroqen
Sî-Chû	Westelijke Zhou-dynastie
Sî-Hon	Westelijke Han-dynastie
Chhùng-chû-sṳ	Chongzhou
Christiana (Nàm-fî)	Christiana (Zuid-Afrika)
Thaai-phin-cang-ziu	Taipingqingjiao
Mí-nàm-kâ-pó-ngìn	Minangkabau
Tûng-Hon	Oostelijke Han-dynastie
Tân-yit kón-lî-khî	Unitary authority
Hiông-kóng Thit-sṳ-nì Lo̍k-yèn Thu-ká-khî	Hong Kong Disneyland Resort
Mòi-yen	Meixian
Mièn-chuk-sṳ	Mianzhu
Kô-chiu-sṳ	Gaozhou
Khiûng-lôi-sṳ	Qionglai
Si-fi-sṳ	Sihui
Ngièu-phìn-yen	Raoping
Àu-choi Fôn	Zadelbekooievaar
Kî-chhòng	Vliegveld
Tsen-zi-wun	Qianziwen
Yen	Arrondissement (China)
Sé-kiok-lî	Voetwassing
Lièn-nàm Yâu-chhu̍k Chhṳ-chhṳ-yen	Liannan Yao Autonoom Arrondissement
Chûng-koet Ngò-lò-sṳ̂-tshu̍k	Russische minderheid in China
Windsor lâu Maidenhead	Windsor and Maidenhead
Tsung Kâ-Hiûn	Linda Chung Ka-Yan
Kien-eu-sṳ	Jian'ou
Lìm Tan	Lin Dan
分類:Tet-koet	Categorie:Duitsland
分類:Yi-thai-li	Categorie:Italië
分類:Kâ-nâ-thai	Categorie:Canada
分類:Sî-pân-ngà	Categorie:Spanje
分類:Chûng-koet	Categorie:China
分類:Ngi̍t-pún	Categorie:Japan
分類:Àu-thai-li-â	Categorie:Australië
分類:Yin-thu	Categorie:India
分類:Yî-set-lie̍t	Categorie:Israël
分類:Nàm-fî	Categorie:Zuid-Afrika
Redcar and Cleveland	Redcar and Cleveland
分類:Yin-thu-nì-sî-â	Categorie:Indonesië
分類:Pâ-kî-sṳ̂-thán	Categorie:Pakistan
分類:Pô-làn	Categorie:Polen
分類:Sîn-kâ-po	Categorie:Singapore
分類:Hòn-koet	Categorie:Zuid-Korea
分類:Thai-koet	Categorie:Thailand
分類:Ye̍t-nàm	Categorie:Vietnam
分類:Phú-nen-lui	Categorie:Zoogdier
分類:Tiâu	Categorie:Vogel
分類:Chhṳ̍t-vu̍t	Categorie:Plant
分類:Vu̍t-lí-ho̍k	Categorie:Natuurkunde
分類:Chhṳ-yèn Khô-ho̍k	Categorie:Natuurwetenschappen
分類:Sâng-vu̍t-ho̍k	Categorie:Biologie
分類:Fa-ho̍k	Categorie:Scheikunde
分類:Li̍t-sṳ́	Categorie:Geschiedenis
分類:Thi-lî	Categorie:Geografie
分類:Sa-fi	Categorie:Mens en maatschappij
分類:Chûng-kau	Categorie:Religie
分類:Thí-yuk	Categorie:Sport
分類:Khô-ho̍k	Categorie:Wetenschap
分類:Lièn-ha̍p-koet	Categorie:Verenigde Naties
分類:Êu-chû Lièn-mèn	Categorie:Europese Unie
分類:Kien-chuk-vu̍t	Categorie:Bouwwerk
分類:Thûng-sin	Categorie:Communicatie
分類:Thi-khiù	Categorie:Aarde
Sî Berkshire	West Berkshire
Hiông-kóng Thiet-lu Yû-han Kûng-sṳ̂	MTR Corporation
Zuera	Zuera
Langa del Castillo	Langa del Castillo
Contamina	Contamina
Louis Trichardt	Louis Trichardt
Abiego	Abiego
Abanto	Abanto
Kú Lò-mâ	Oude Rome
La Fueva	La Fueva
Tsui-heu ke Sṳ́m-phan	Dag des oordeels
Song-yâu-tshûn	Sheung Yiu Tsuen
Greenwich Thai-ho̍k	Universiteit van Greenwich
Eston	Eston
Middelburg, Mpumalanga-sén	Middelburg (Mpumalanga)
Yok-hon-nì-sṳ̂-páu Thai-ho̍k	Universiteit van Johannesburg
分類:Chet-ho̍k	Categorie:Filosofie
分類:Fu̍t-kau	Categorie:Boeddhisme
分類:Kî-tuk-kau	Categorie:Christendom
分類:Yù-thai-kau	Categorie:Jodendom
Hoopstad	Hoopstad
Ên-tiâu	Arend (roofvogel)
Yî-kín-vân	Discovery Bay (Hongkong)
Wesselsbron	Wesselsbron
Hò-sṳ̂n	Milliliter
Bochotnica	Bochotnica
Trompsburg	Trompsburg
Jagersfontein	Jagersfontein
Reddersburg	Reddersburg
Zung-kok tsen-thung zit-nit	Feestdagen in de Volksrepubliek China en Taiwan
Viljoenskroon	Viljoenskroon
Jacobsdal	Jacobsdal
香港客家話	Hongkong-Hakka
Bothaville	Bothaville
Brandfort	Brandfort
Theunissen	Theunissen
分類:Hàng-sên	Categorie:Planeet
分類:Vùn-fa	Categorie:Cultuur
分類:Ngìn-vùn Khô-ho̍k	Categorie:Geesteswetenschappen
Chṳ́-set	Paars
Edenburg	Edenburg
Hennenman	Hennenman
Odendaalsrus	Odendaalsrus
Hiông (Thòi-vân)	Onderdistrict (Indonesië)
Ap-è	Eenden
Lù-tshṳ̀	Aalscholvers
分類:Yên-yèn	Categorie:Acteur
模板:Tl	Sjabloon:Tl
模板:Userbox	Sjabloon:Gebruikersbox
Lu̍k-Kiáng	Luk Keng Chan Uk
模板:Wikipedialang	Sjabloon:Hoofdpagina - andere talen
分類:Koet-kâ	Categorie:Land
Wikipedia:Kón-lî-yèn	Wikipedia:Moderator
分類:Chûng-fà Mìn-chhu̍k	Categorie:Volk in China
分類:Ngìn-vu̍t	Categorie:Persoon
分類:Mìn-chhu̍k	Categorie:Volk
Wikipedia:Hàng-tsṳn-yèn	Wikipedia:Bureaucraat
Wikipedia:Kî-hi-ngìn	Wikipedia:Bots
分類:Sṳ̀-kiên	Categorie:Tijd
分類:Chhṳ-yèn	Categorie:Natuur
分類:Kûng-chhàng	Categorie:Engineering
分類:Yî-ho̍k	Categorie:Geneeskunde
分類:Chṳn-chṳ	Categorie:Politiek
分類:Kau-yuk	Categorie:Onderwijs
分類:Kông-ho̍k	Categorie:Optica
Âi-khi̍p	Egypte (land)
分類:Chat-ho̍k-kâ	Categorie:Filosoof
模板:Bot	Sjabloon:Bot
Kâ-nâ-thai	Canada
分類:Hiûng-ngà-li	Categorie:Hongarije
分類:Hî-lia̍p	Categorie:Griekenland
分類:Lâ-thot-vì-â	Categorie:Letland
分類:Yù-hi	Categorie:Spel
Thiên-koet	Hemel
分類:Êu-chû koet-kâ	Categorie:Land in Europa
分類:Êu-chû	Categorie:Europa
模板:Documentation	Sjabloon:Sjabdoc
Wikipedia:Yung-fu	Help:Overzicht van soorten Wikipediagebruikers
Pok-sṳ	Doctor
Wikipedia:Sa-khî	Portaal:Gebruikersportaal
分類:Wikipedians by language	Categorie:Wikipedia:Babel
Khi-néu Kî-chhòng	Hub (luchthaven)
Khî-ngia̍p	Bedrijf
Ngiuk-yèn	Gehaktbal
模板:Softredirect	Sjabloon:Softredirect
模板:Delete	Sjabloon:Nuweg
分類:Ngî-ngièn	Categorie:Taal
Wikipedia:Chhóng-kien Sîn Thiàu-muk	Help:Nieuwe pagina aanmaken
分類:還無索引嘅頁面	Categorie:Wikipedia:Niet te indexeren pagina's
分類:含有損壞文件鏈接嘅頁面	Categorie:Wikipedia:Pagina's met onjuiste bestandsverwijzingen
模板:Navbox	Sjabloon:Navigatie
Pak-ha̍p-fâ	Lelie (geslacht)
模板:!-	Sjabloon:!-
模板:Tnavbar	Sjabloon:Tnavbar
模板:Unicode	Sjabloon:Unicode
模板:Smallcaps	Sjabloon:Sc
模板:Nowrap	Sjabloon:Nowrap
分類:Fî-chû	Categorie:Afrika
分類:Chhṳ-yù Pâng-sén	Categorie:Vrijstaat
分類:Tûng Khôi-phú-sén	Categorie:Oost-Kaap
分類:Gauteng-sén	Categorie:Gauteng
分類:KwaZulu-Natal-sén	Categorie:KwaZoeloe-Natal
分類:Mpumalanga-sén	Categorie:Mpumalanga
分類:Pet Khôi-phú-sén	Categorie:Noord-Kaap
分類:Sṳn-kîn	Categorie:Bijbel
分類:Limpopo-sén	Categorie:Limpopo
分類:Sî Khôi-phú-sén	Categorie:West-Kaap
分類:Sî-pet-sén	Categorie:Noordwest
分類:Si	Categorie:Boek
模板:Pâ-phe̍t	Sjabloon:Babel
模板:Reflist	Sjabloon:References
模板:Stub	Sjabloon:Beginnetje
模板:User ca-1	Sjabloon:Gebruiker ca-1
模板:User de	Sjabloon:Gebruiker de
模板:User de-1	Sjabloon:Gebruiker de-1
模板:User en-3	Sjabloon:Gebruiker en-3
模板:User en-1	Sjabloon:Gebruiker en-1
模板:User en-2	Sjabloon:Gebruiker en-2
模板:User en-4	Sjabloon:Gebruiker en-4
模板:User en	Sjabloon:Gebruiker en
模板:User de-2	Sjabloon:Gebruiker de-2
分類:Yî-chhiu	Categorie:Heelal
模板:User fr-2	Sjabloon:Gebruiker fr-2
模板:User ja-1	Sjabloon:Gebruiker ja-1
模板:User fr	Sjabloon:Gebruiker fr
模板:Location map/Info	Sjabloon:Positiekaart/info
分類:Khûn-chhùng	Categorie:Insect
分類:Â-chû	Categorie:Azië
分類:Chṳ-li	Categorie:Chili
分類:Sok-lî-â-sén	Categorie:Soria (provincie)
分類:Nàm-mî-chû	Categorie:Zuid-Amerika
分類:Khà-sṳ̂-tì-li-â lâu Lòi-ngong	Categorie:Castilië en León
分類:Mâ-lòi-sî-â	Categorie:Maleisië
分類:Sṳ̍t-phín	Categorie:Voedsel
模板:Mod	Sjabloon:Modulo
模板:User es-2	Sjabloon:Gebruiker es-2
模板:Fôn-ngiàng	Sjabloon:Hola
分類:Thiàu-mi-liau	Categorie:Condiment
分類:Chû-chṳt	Categorie:Organisatie
分類:Ngî-ngièn-ho̍k	Categorie:Taalkunde
模板:ITA	Sjabloon:IT
模板:非洲行政區劃	Sjabloon:Navigatie landen Afrika
模板:SVK	Sjabloon:SK
模板:Infobox Country	Sjabloon:Infobox land
模板:TUR	Sjabloon:TUR
分類:User en-4	Categorie:Wikipedia:Gebruiker en-4
分類:User en	Categorie:Wikipedia:Gebruiker en
分類:User zh	Categorie:Wikipedia:Gebruiker zh
分類:User zh-N	Categorie:Wikipedia:Gebruiker zh-M
分類:User en-2	Categorie:Wikipedia:Gebruiker en-2
模板:User zh	Sjabloon:Gebruiker zh
模板:Cite web	Sjabloon:Citeer web
分類:Hòng-khûng	Categorie:Luchtvaart
分類:Yím-sṳ̍t	Categorie:Voeding
模板:Fong-wui	Sjabloon:Navigatie windstreken
模板:BS3	Sjabloon:SP3
分類:Tsúng-thúng	Categorie:President
模板:IPA	Sjabloon:IPA
分類:Chṳn-chṳ Ngìn-lui	Categorie:Politicus
分類:Mî-chû	Categorie:Amerika
模板:其他	Sjabloon:Zie dp
分類:Language user templates	Categorie:Wikipedia:Sjablonen babel
模板:User language-N	Sjabloon:BabelM
Wikipedia:GNU自由文檔協議證書	Wikipedia:GNU Free Documentation License
模板:大洋洲行政區劃	Sjabloon:Navigatie landen en gebieden Oceanië
分類:Vùn-ho̍k-kâ	Categorie:Schrijver
分類:Kiûn-sṳ	Categorie:Krijgswezen
分類:Thai-ho̍k	Categorie:Universiteit
分類:Sṳ-kie Pok-lám-fi	Categorie:Wereldtentoonstelling
模板:Documentation subpage	Sjabloon:Sjabdoc direct
分類:Fu̍k-tsông	Categorie:Boeddhistisch monnik
模板:FIN	Sjabloon:FI
模板:Purge	Sjabloon:Purge
模板:DNK	Sjabloon:DK
模板:Provinces of China	Sjabloon:Navigatie bestuurlijke indeling China
模板:Userpage	Sjabloon:Gebruikerspagina
模板:DEU	Sjabloon:DE
模板:SWE	Sjabloon:SE
模板:User language-4	Sjabloon:Babel4
分類:Ye̍t-nàm kî-chhòng	Categorie:Vliegveld in Vietnam
分類:Kûng-sṳ̂	Categorie:Bedrijf
模板:User fr-3	Sjabloon:Gebruiker fr-3
模板:JPN	Sjabloon:JP
分類:Thien-nó	Categorie:Computer
模板:MKD	Sjabloon:MK
模板:LTU	Sjabloon:LT
分類:Sṳ-chhòng	Categorie:Markt
Mô-li-ngìn	Maori (volk)
模板:Disambig	Sjabloon:Dp
分類:Hàng-thung Thien-fa	Categorie:Mobiele telefoon
模板:GRC	Sjabloon:GR
模板:CZE	Sjabloon:CZ
分類:Chhòn-ngiam-phiang	Categorie:Infectieziekte
分類:Sîn-kau	Categorie:Protestantisme
模板:GBR	Sjabloon:GB
分類:Sâng-vu̍t	Categorie:Organisme
模板:SVN	Sjabloon:SI
模板:FRA	Sjabloon:FR
模板:User pt-2	Sjabloon:Gebruiker pt-2
分類:Kâ-li-sî-â	Categorie:Galicië
模板:歐洲行政區劃	Sjabloon:Navigatie landen Europa
分類:User yue	Categorie:Wikipedia:Gebruiker yue
分類:User fr	Categorie:Wikipedia:Gebruiker fr
分類:User ja	Categorie:Wikipedia:Gebruiker ja
分類:User pt	Categorie:Wikipedia:Gebruiker pt
分類:User nl-3	Categorie:Wikipedia:Gebruiker nl-3
分類:User fr-2	Categorie:Wikipedia:Gebruiker fr-2
分類:User ja-2	Categorie:Wikipedia:Gebruiker ja-2
分類:User ko-N	Categorie:Wikipedia:Gebruiker ko-M
分類:User fr-N	Categorie:Wikipedia:Gebruiker fr-M
分類:Vùn-sṳ	Categorie:Schriftsysteem
分類:Tho-kau	Categorie:Taoïsme
分類:User ca	Categorie:Wikipedia:Gebruiker ca
分類:User ca-1	Categorie:Wikipedia:Gebruiker ca-1
分類:User de	Categorie:Wikipedia:Gebruiker de
分類:User de-2	Categorie:Wikipedia:Gebruiker de-2
分類:User de-N	Categorie:Wikipedia:Gebruiker de-M
分類:User en-3	Categorie:Wikipedia:Gebruiker en-3
分類:User en-N	Categorie:Wikipedia:Gebruiker en-M
分類:User es	Categorie:Wikipedia:Gebruiker es
分類:User es-2	Categorie:Wikipedia:Gebruiker es-2
分類:User es-N	Categorie:Wikipedia:Gebruiker es-M
分類:Hiông-kóng Thi-lî	Categorie:Geografie van Hongkong
分類:Yî-set-lie̍t kiûn-vòng	Categorie:Koning van Israël
分類:Yù-thai kiûn-vòng	Categorie:Koning van Juda
分類:Kí-hò-ho̍k	Categorie:Meetkunde
模板:Ye̍t-nàm	Sjabloon:Navigatie provincies Vietnam
分類:User ja-1	Categorie:Wikipedia:Gebruiker ja-1
分類:User ko	Categorie:Wikipedia:Gebruiker ko
分類:Lièn-ha̍p-koet Pi-sû-chóng	Categorie:Secretaris-generaal van de Verenigde Naties
分類:Hói-yòng	Categorie:Zee
分類:Ido-ngî	Categorie:Ido
模板:LUX	Sjabloon:LU
分類:Thai-yòng-ne	Categorie:Zonnestelsel
分類:Chhîn-su̍k Ne-thúng	Categorie:Verwantschap
分類:Kóng-tûng-sén	Categorie:Guangdong
分類:Fuk-kian	Categorie:Fujian
分類:Koet-chi Chû-chṳt	Categorie:Internationale organisatie
分類:Fat-mìn-kâ	Categorie:Uitvinder
分類:Yím-liau	Categorie:Drank
分類:Sa-fi Khô-ho̍k	Categorie:Sociale wetenschap
分類:Mî-koet Koet-kâ Kûng-yèn	Categorie:Nationaal park van de Verenigde Staten
分類:Kô-tén Kau-yuk	Categorie:Hoger onderwijs
分類:Thi-hìn	Categorie:Landvorm
分類:Pâ-lùn-sî-â Chhṳ-chhṳ-khî	Categorie:Valencia (autonome gemeenschap)
模板:User ja-2	Sjabloon:Gebruiker ja-2
分類:Thiên-chú-kau	Categorie:Katholicisme
分類:User yue-N	Categorie:Wikipedia:Gebruiker yue-M
分類:Yîm-ngo̍k-kâ	Categorie:Musicus
模板:Lang	Sjabloon:Lang
分類:Fa-kâ	Categorie:Kunstschilder
分類:Yin-thu chûng-kau	Categorie:Religie in India
模板:CYP	Sjabloon:CY
分類:Yin-thu Thi-lî	Categorie:Geografie van India
分類:Sông-ngia̍p	Categorie:Handel
分類:Fap-koet fòng-ti	Categorie:Keizer der Fransen
模板:EST	Sjabloon:EE
模板:AUT	Sjabloon:AT
分類:Meu-khô	Categorie:Katachtige
分類:Thòi-vân Thi-lî	Categorie:Geografie van Taiwan
模板:User zh-3	Sjabloon:Gebruiker zh-3
模板:User zh-4	Sjabloon:Gebruiker zh-4
分類:Nì-pok Thi-lî	Categorie:Geografie van Nepal
分類:Thai-khûng-ngìn	Categorie:Ruimtevaarder
分類:Khî-ngia̍p-kâ	Categorie:Persoon uit het bedrijfsleven
分類:Fî-li̍t-pîn	Categorie:Filipijnen
分類:User nl	Categorie:Wikipedia:Gebruiker nl
分類:User zh-1	Categorie:Wikipedia:Gebruiker zh-1
分類:User zh-4	Categorie:Wikipedia:Gebruiker zh-4
分類:User zh-3	Categorie:Wikipedia:Gebruiker zh-3
分類:User zh-2	Categorie:Wikipedia:Gebruiker zh-2
分類:Yin-thu kiûn-chú	Categorie:Indiaas heerser
分類:Ho̍k-vi	Categorie:Academische titulatuur
